time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
4140,1.1363371054780858e-17,0,1.0473830440658042e-18,4.0015231271834487e-18,5.8799742541614548e-18,7.9088087938619698e-21,1.3169056917419731e-20,1.3603529940995521e-19,2.7737746424890777e-19,0.97199917960331839,0.75705781995618249,0.75700020509917043,7.7037197775489434e-33
4200,1.1363371054780858e-17,0,1.0315659984249766e-18,3.9646042942226798e-18,5.9275912253314043e-18,7.9106083981879316e-21,1.331378528487095e-20,1.3976036193954144e-19,2.786247811791927e-19,0.97222035247195615,0.75700020509917043,0.75694491188201096,6.1629758220391547e-33
4260,1.1363371054780858e-17,0,1.016262030529655e-18,3.9283389846262553e-18,5.974032048284266e-18,7.9123361879333031e-21,1.3456602618449453e-20,1.4351562467730483e-19,2.7985342785699107e-19,0.9724326992689013,0.75694491188201096,0.75689182518277465,3.0814879110195774e-33
4320,1.1363371054780858e-17,0,1.0014482860464953e-18,3.8927265517693554e-18,6.0193203201247961e-18,7.9139956748885982e-21,1.3597532229719105e-20,1.4730036281168546e-19,2.8106400612391738e-19,0.97263665159612922,0.75689182518277465,0.75684083710096772,0
4380,1.1363371054780858e-17,0,9.8710325321698487e-19,3.8577652384069764e-18,6.0634794185959187e-18,7.9155901536723229e-21,1.3736597250610084e-20,1.5111386594521518e-19,2.8225709121147958e-19,0.97283261436499502,0.75684083710096772,0.7567918464087513,1.5407439555097887e-33
4440,1.1363371054780858e-17,0,9.732066708916544e-19,3.8234522880161002e-18,6.106532481277509e-18,7.9171227180058954e-21,1.3873820627292164e-20,1.5495543795400439e-19,2.834332332962926e-19,0.97302096779643443,0.7567918464087513,0.75674475805089136,1.5407439555097887e-33
4500,1.1363371054780858e-17,0,9.5973944326599071e-19,3.7897840470952138e-18,6.1485023872448957e-18,7.9185962755630708e-21,1.4009225114771129e-20,1.5882439683541825e-19,2.8459295894900686e-19,0.97320206924597052,0.75674475805089136,0.7566994826885074,0
4560,1.1363371054780858e-17,0,9.4668356081910224e-19,3.7567560591169449e-18,6.1894117409810823e-18,7.9200135615362326e-21,1.4142833272142985e-20,1.6272007454536355e-19,2.8573677248468824e-19,0.97337625487102264,0.7566994826885074,0.75665593628224437,3.0814879110195774e-33
4620,1.1363371054780858e-17,0,9.3402202699357395e-19,3.7243631507770089e-18,6.2292828583524789e-18,7.9213771510459237e-21,1.4274667458446729e-20,1.6664181682649124e-19,2.8686515722181419e-19,0.97354384115604753,0.75665593628224437,0.75661403971098817,1.5407439555097887e-33
4680,1.1363371054780858e-17,0,9.2173879018956405e-19,3.6925995111339575e-18,6.2681377544727507e-18,7.9226894705061138e-21,1.4404749829062262e-20,1.7058898302850526e-19,2.8797857665651579e-19,0.97370512630934047,0.75661403971098817,0.75657371842266485,6.1629758220391547e-33
4740,1.1363371054780858e-17,0,9.098186806781774e-19,3.6614587641892479e-18,6.3059981332929139e-18,7.9239528080454081e-21,1.4533102332605263e-20,1.7456094592166994e-19,2.8907747555820144e-19,0.97386039154381032,0.75657371842266485,0.75653490211404739,3.0814879110195774e-33
4800,1.1363371054780858e-17,0,8.9824735206875753e-19,3.6309340354154913e-18,6.3428853787685068e-18,7.9251693230736589e-21,1.4659746708275129e-20,1.7855709150451228e-19,2.9016228099224415e-19,0.97400990225272421,0.75653490211404739,0.75649752443681895,3.0814879110195774e-33
4860,1.1363371054780858e-17,0,8.8701122699210294e-19,3.6010180127022537e-18,6.3788205474661924e-18,7.9263410550738913e-21,1.478470448361635e-20,1.8257681880662889e-19,2.9123340327499199e-19,0.97415390909024246,0.75649752443681895,0.75646152272743938,3.0814879110195774e-33
4920,1.1363371054780858e-17,0,8.760974466869338e-19,3.5717030021531659e-18,6.4138243624830122e-18,7.9274699316911671e-21,1.4907996972657483e-20,1.8661953968742988e-19,2.9229123686597039e-19,0.97429264896554679,0.75646152272743938,0.7564268377586133,3.0814879110195774e-33
4980,1.1363371054780858e-17,0,8.6549382420035218e-19,3.5429809791351787e-18,6.4479172085613946e-18,7.9285577761824939e-21,1.5029645274394641e-20,1.9068467863157444e-19,2.9333616120178446e-19,0.9744263459584398,0.7564268377586133,0.75639341351039002,4.622231866529366e-33
5040,1.1363371054780858e-17,0,8.5518880093468317e-19,3.5148436349503368e-18,6.4811191282922789e-18,7.9296063142854271e-21,1.5149670271590068e-20,1.947716725417893e-19,2.9436854147589438e-19,0.97455521216350283,0.75639341351039002,0.75636119695912429,0
5100,1.1363371054780858e-17,0,8.4517140629313687e-19,3.4872824194723223e-18,6.5134498193071562e-18,7.9306171805570952e-21,1.5268092629858401e-20,1.9887997052969547e-19,2.9538872936813206e-19,0.97467944846916654,0.75636119695912429,0.75633013788270831,0
5160,1.1363371054780858e-17,0,8.3543122019522864e-19,3.4602885800638967e-18,6.5449286323677365e-18,7.9315919242303015e-21,1.538493279701605e-20,2.0300903370521384e-19,2.9639706372753469e-19,0.97479924527743123,0.75633013788270831,0.75630018868064219,1.5407439555097887e-33
5220,1.1363371054780858e-17,0,8.2595833825005363e-19,3.4338531970674163e-18,6.5755745702692096e-18,7.9325320146286655e-21,1.5500211002671001e-20,2.071583349650649e-19,2.9739387121181276e-19,0.97491478316939184,0.75630018868064219,0.7562713042076521,3.0814879110195774e-33
5280,1.1363371054780858e-17,0,8.1674333939134574e-19,3.4079672161382155e-18,6.6054062874797299e-18,7.9334388461787731e-21,1.5613947258032531e-20,2.1132735878083178e-19,2.9837946688652189e-19,0.97502623352123585,0.7562713042076521,0.75624344161969104,1.5407439555097887e-33
5340,1.1363371054780858e-17,0,8.0777725579291366e-19,3.3826214776701738e-18,6.6344420904450007e-18,7.9343137430535288e-21,1.5726161355921814e-20,2.1551560098700809e-19,2.9935415478678172e-19,0.97513375907491473,0.75624344161969104,0.75621656023127137,4.622231866529366e-33
5400,1.1363371054780858e-17,0,7.9905154489660376e-19,3.3578067435436663e-18,6.6626999384925483e-18,7.9351579634777543e-21,1.5836872870966293e-20,2.1972256856941326e-19,3.0031822844417831e-19,0.97523751446730556,0.75621656023127137,0.75619062138317361,4.622231866529366e-33
5460,1.1363371054780858e-17,0,7.9055806339747836e-19,3.3335137214085583e-18,6.6901974452755231e-18,7.9359727037240794e-21,1.5946101159961937e-20,2.2394777945431983e-19,3.0127197138128787e-19,0.97533764672130974,0.75619062138317361,0.75616558831967251,3.0814879110195774e-33
5520,1.1363371054780858e-17,0,7.8228904304249686e-19,3.3097330866986368e-18,6.7169518807008219e-18,7.9367591018245713e-21,1.6053865362388834e-20,2.2819076229859979e-19,3.022156575760858e-19,0.97543429570201512,0.75616558831967251,0.75614142607449619,3.0814879110195774e-33
5580,1.1363371054780858e-17,0,7.7423706810971662e-19,3.2864555025588082e-18,6.7429801732907383e-18,7.9375182410212312e-21,1.6160184401066951e-20,2.3245105628117002e-19,3.0314955189833428e-19,0.97552759454076443,0.75614142607449619,0.75611810136480884,3.0814879110195774e-33
5640,1.1363371054780858e-17,0,7.6639505444494931e-19,3.2636716378525205e-18,6.7682989129315939e-18,7.9382511529763385e-21,1.6265076982939679e-20,2.3672821089598147e-19,3.0407391051989234e-19,0.97561767002971023,0.75611810136480884,0.75609558249257247,4.622231866529366e-33
5700,1.1363371054780858e-17,0,7.5875622994199058e-19,3.2413721834040096e-18,6.7929243539665953e-18,7.9389588207617755e-21,1.6368561599974099e-20,2.4102178574677608e-19,3.0498898130074557e-19,0.97570464298920445,0.75609558249257247,0.75607383925269889,4.622231866529366e-33
5760,1.1363371054780858e-17,0,7.5131411636102865e-19,3.2195478666180821e-18,6.8168724185936998e-18,7.9396421816446717e-21,1.6470656530167501e-20,2.4533135034380483e-19,3.0589500415242661e-19,0.97578862861015714,0.75607383925269889,0.75605284284746066,3.0814879110195774e-33
