time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
2640,1.1363371054780858e-17,0,1.7171288590681512e-18,5.0607439573855148e-18,4.2739685134357438e-18,8.6072864276476635e-21,9.7484637978457849e-21,5.567949359915481e-20,2.3749448106681541e-19,0.96167514710448565,0.75977850368388811,0.75958121322387862,1.6948183510607676e-32
2700,1.1363371054780858e-17,0,1.6738201583838369e-18,5.0131408900827122e-18,4.3598925453919001e-18,8.6139393197050024e-21,9.968891595358231e-21,5.8405787439550388e-20,2.3952884256781295e-19,0.96241846162081923,0.75958121322387862,0.75939538459479516,1.6948183510607676e-32
2760,1.1363371054780858e-17,0,1.6325262670364767e-18,4.9652009071893935e-18,4.4441384927668841e-18,8.6202135688655862e-21,1.018656401515481e-20,6.1186154956760964e-20,2.4151245524734137e-19,0.9631194711126253,0.75939538459479516,0.7592201322218437,1.8488927466117464e-32
2820,1.1363371054780858e-17,0,1.5931243396301701e-18,4.9170387070384379e-18,4.5267131508554754e-18,8.6261377824195521e-21,1.040150385154278e-20,6.4019553342826696e-20,2.4344766228000382e-19,0.96378137181604429,0.7592201322218437,0.75905465704598896,1.6948183510607676e-32
2880,1.1363371054780858e-17,0,1.5555000947781127e-18,4.8687582842537216e-18,4.6076255936964262e-18,8.6317378340317847e-21,1.0613734705153631e-20,6.6904944883847806e-20,2.4533666462958346e-19,0.96440705454465525,0.75905465704598896,0.75889823636383613,1.8488927466117464e-32
2940,1.1363371054780858e-17,0,1.5195471871821972e-18,4.8204537814199082e-18,4.6868869389246672e-18,8.6370371778167495e-21,1.082328086612501e-20,6.9841298265926787e-20,2.4718153094423795e-19,0.96499913978043794,0.75889823636383613,0.75875021505489049,2.1570415377137042e-32
3000,1.1363371054780858e-17,0,1.4851666265164577e-18,4.772210275933474e-18,4.7645101315286932e-18,8.6420571204520743e-21,1.1030167210908513e-20,7.2827589744261302e-20,2.4898420672663505e-19,0.96556000807648712,0.75875021505489049,0.75860999798087825,2.311115933264683e-32
3060,1.1363371054780858e-17,0,1.452266239610196e-18,4.7241045068743746e-18,4.8405097451081387e-18,8.6468170577021905e-21,1.123441911092669e-20,7.5862804186477653e-20,2.5074652283306643e-19,0.96609182648333258,0.75860999798087825,0.75847704337916688,2.311115933264683e-32
3120,1.1363371054780858e-17,0,1.4207601726888619e-18,4.6762055463836972e-18,4.9149017993241269e-18,8.651334680642207e-21,1.1436062351565926e-20,7.8945936000459661e-20,2.5247020335152666e-19,0.96659657158992596,0.75847704337916688,0.75835085710251848,2.311115933264683e-32
3180,1.1363371054780858e-17,0,1.3905684306734674e-18,4.6285754197032727e-18,4.9877035923267757e-18,8.6556261559933905e-21,1.1635123060211364e-20,8.2075989956152066e-20,2.5415687290500545e-19,0.96707604967216898,0.75835085710251848,0.75823098758195773,2.0029671421627253e-32
