time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
2520,1.1363371054780858e-17,0,1.8114978991316141e-18,5.1610495715858849e-18,4.0910380617192477e-18,7.8398314318392609e-21,8.5532120897381025e-21,5.0099938223472938e-20,2.3329254059906829e-19,0.96352180443282387,0.75932420574611181,0.759119548891794,7.7037197775489434e-33
2580,1.1363371054780858e-17,0,1.7637607403817758e-18,5.1144506624335443e-18,4.1804167353775599e-18,7.8460878490933687e-21,8.7584584684660655e-21,5.2700910701632981e-20,2.3543745956879442e-19,0.96429072331767152,0.759119548891794,0.75892731917058209,9.2444637330587321e-33
2640,1.1363371054780858e-17,0,1.7183113855840177e-18,5.0672488030602019e-18,4.2681134502373707e-18,7.8519725687975253e-21,8.9611413727469635e-21,5.5357820603817638e-20,2.3752648135391256e-19,0.96501396026443831,0.75892731917058209,0.75874650993389037,7.7037197775489434e-33
2700,1.1363371054780858e-17,0,1.6750078317976136e-18,5.0195830945942213e-18,4.3541294433028573e-18,7.8575150023814355e-21,9.1612812697259712e-21,5.8069623732542833e-20,2.3956226508152459e-19,0.96569512996230078,0.75874650993389037,0.75857621750942483,9.2444637330587321e-33
2760,1.1363371054780858e-17,0,1.6337180499083074e-18,4.9715800005116013e-18,4.4384687799254509e-18,7.862741621372184e-21,9.3588994934319054e-21,6.0835277785009264e-20,2.4154730553569628e-19,0.9663374857839574,0.75857621750942483,0.75841562855401068,1.2325951644078309e-32
2820,1.1363371054780858e-17,0,1.5943192513795884e-18,4.9233543454890772e-18,4.5211380748257731e-18,7.867676310292729e-21,9.5540181194755709e-21,6.3653743976245964e-20,2.4348394468041542e-19,0.96694396315714792,0.75841562855401068,0.75826400921071302,1.0785207688568521e-32
2880,1.1363371054780858e-17,0,1.5566972097082453e-18,4.8750102384259398e-18,4.6021462352855113e-18,7.8723406703501914e-21,9.746659854931644e-21,6.6523988499993801e-20,2.453743823358973e-19,0.96751721688819603,0.75826400921071302,0.75812069577795094,1.0785207688568521e-32
2940,1.1363371054780858e-17,0,1.5207456324876582e-18,4.8266419252834612e-18,4.6815042248749804e-18,7.8767542817060007e-21,9.9368479413385364e-21,6.9444983840328083e-20,2.4722068607139768e-19,0.96805965339522915,0.75812069577795094,0.75798508665119269,1.2325951644078309e-32
3000,1.1363371054780858e-17,0,1.4863655802887811e-18,4.7783345769796143e-18,4.7592248461936602e-18,7.8809349307420892e-21,1.0124606069069875e-20,7.2415709946046582e-20,2.4902480037295532e-19,0.96857345863938182,0.75798508665119269,0.75785663534015457,1.0785207688568521e-32
3060,1.1363371054780858e-17,0,1.4534649288524519e-18,4.7301650171937563e-18,4.8353225412063734e-18,7.8848988076280817e-21,1.0309958301595278e-20,7.5435155278944763e-20,2.5078855514011639e-19,0.96906062240596869,0.75785663534015457,0.7577348443985078,7.7037197775489434e-33
3120,1.1363371054780858e-17,0,1.4219578713491939e-18,4.6822023945797933e-18,4.9098132078570104e-18,7.8886606785967e-21,1.0492929008367375e-20,7.850231774626262e-20,2.5251367356164191e-19,0.9695229594772744,0.7577348443985078,0.75761926013068137,9.2444637330587321e-33
3180,1.1363371054780858e-17,0,1.391764457705648e-18,4.6345088035551693e-18,4.9827140317349272e-18,7.892234036604467e-21,1.0673542805254931e-20,8.1616205526807455e-20,2.542017794164551e-19,0.96996212814887939,0.75761926013068137,0.75750946796278018,7.7037197775489434e-33
3240,1.1363371054780858e-17,0,1.3628101682215877e-18,4.5871398575255196e-18,5.0540433316565472e-18,7.8956312334576565e-21,1.0851824501595334e-20,8.4775837799536086e-20,2.5585440384262184e-19,0.97037964646804953,0.75750946796278018,0.75740508838298759,7.7037197775489434e-33
3300,1.1363371054780858e-17,0,1.3350255189094927e-18,4.5401452181192582e-18,5.12382041810639e-18,7.8988635959936283e-21,1.1027799053068503e-20,8.7980245382709091e-20,2.5747299161395224e-19,0.97077690651251836,0.75740508838298759,0.75730577337187044,4.622231866529366e-33
3360,1.1363371054780858e-17,0,1.3083456961811461e-18,4.4935690837414379e-18,5.1920654635581154e-18,7.9019415285033586e-21,1.1201491519703155e-20,9.1228471291110919e-20,2.5905890696084636e-19,0.9711551869783015,0.75730577337187044,0.75721120325542457,6.1629758220391547e-33
3420,1.1363371054780858e-17,0,1.2827102186837864e-18,4.4474506405104823e-18,5.2587993837674103e-18,7.9048746032463907e-21,1.1372927028418592e-20,9.4519571218253681e-20,2.60613438969264e-19,0.97151566430405945,0.75721120325542457,0.75712108392398514,3.0814879110195774e-33
3480,1.1363371054780858e-17,0,1.2580626242531097e-18,4.4018244784134865e-18,5.3240437291949301e-18,7.9076716406313177e-21,1.1542130739583527e-20,9.7852613949950395e-20,2.6213780658916502e-19,0.97185942252534552,0.75712108392398514,0.75703514436866359,1.5407439555097887e-33
3540,1.1363371054780858e-17,0,1.234350180102835e-18,4.3567209753046075e-18,5.387820585779305e-18,7.9103407804027088e-21,1.1709127817140362e-20,1.0122668171515111e-19,2.6363316328141421e-19,0.9721874620235379,0.75703514436866359,0.7569531344941155,1.5407439555097887e-33
3600,1.1363371054780858e-17,0,1.2115236145115518e-18,4.3121666511752765e-18,5.4501524843376888e-18,7.9128895449811147e-21,1.1873943401900482e-20,1.0464087047947795e-19,2.6510060132998021e-19,0.97250070731038007,0.7569531344941155,0.75687482317240495,0
3660,1.1363371054780858e-17,0,1.1895368683980152e-18,4.2681844949436743e-18,5.5110623179248415e-18,7.9153248959394749e-21,1.2036602587665284e-20,1.0809429018647351e-19,2.6654115584424621e-19,0.97280001396897686,0.75687482317240495,0.75679999650775576,3.0814879110195774e-33
3720,1.1363371054780858e-17,0,1.1683468652967183e-18,4.2247942658428432e-18,5.5705732665313843e-18,7.9176532844615225e-21,1.2197130399869835e-20,1.1158606495118647e-19,2.6795580847439479e-19,0.97308617485517568,0.75679999650775576,0.75672845628620611,1.5407439555097887e-33
3780,1.1363371054780858e-17,0,1.1479132983571923e-18,4.1820127713312658e-18,5.6287087285479429e-18,7.9198806965114904e-21,1.2355551776482567e-20,1.1511533321035614e-19,2.6934549086110888e-19,0.9733599256489599,0.75672845628620611,0.75666001858776,1.5407439555097887e-33
3840,1.1363371054780858e-17,0,1.128198433093745e-18,4.1398541233056763e-18,5.6854922584647986e-18,7.9220126933455103e-21,1.2511891550925939e-20,1.1868124783312353e-19,2.7071108783924517e-19,0.97362194983333417,0.75666001858776,0.75659451254166643,0
3900,1.1363371054780858e-17,0,1.1091669247078565e-18,4.0983299742624307e-18,5.7409475103162961e-18,7.9240544479112779e-21,1.2666174436810346e-20,1.2228297619588783e-19,2.7205344041366472e-19,0.97387288316787346,0.75659451254166643,0.75653177920803161,0
3960,1.1363371054780858e-17,0,1.0907856488937907e-18,4.0574497349302927e-18,5.7950981864161853e-18,7.9260107776107125e-21,1.2818425014297424e-20,1.2591970022464002e-19,2.7337334852404328e-19,0.97411331771528087,0.75653177920803161,0.75647167057117981,3.0814879110195774e-33
4020,1.1363371054780858e-17,0,1.0730235451197134e-18,4.0172207747831438e-18,5.8479679909641602e-18,7.9278861738392203e-21,1.2968667717929541e-20,1.2959061640784272e-19,2.7467157361423278e-19,0.974343805471788,0.75647167057117981,0.75641404863205297,3.0814879110195774e-33
