time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3720,1.1363371054780858e-17,0,1.0410214776638824e-18,3.4587583498711122e-18,6.4495426554986988e-18,7.9283897553095314e-21,1.2206882654656069e-20,1.299545029394481e-19,2.6395879639775592e-19,0.97440569605338678,1,1,6.1629758220391547e-33
3780,1.1363371054780858e-17,0,1.0192243036852156e-18,3.4150920541475293e-18,6.5095520768213665e-18,7.9302831055884968e-21,1.236560489587585e-20,1.3401186925387862e-19,2.6519486287140932e-19,0.97463839037763,1,1,6.1629758220391547e-33
3840,1.1363371054780858e-17,0,9.9821804509012135e-19,3.3723121901579388e-18,6.5678743412665639e-18,7.932090295462503e-21,1.2522227868440379e-20,1.3810690904041108e-19,2.6640525106192597e-19,0.97486049551643228,1,1,6.1629758220391547e-33
3900,1.1363371054780858e-17,0,9.7796606416505544e-19,3.3304178741678172e-18,6.6245470430855795e-18,7.9338160981771421e-21,1.2676776900284978e-20,1.4223859250195431e-19,2.6759088786199602e-19,0.9750725981056475,1,1,6.1629758220391547e-33
3960,1.1363371054780858e-17,0,9.5843387693537554e-19,3.2894063905500687e-18,6.6796074750144498e-18,7.9354649541675321e-21,1.2829277161516271e-20,1.4640591265861175e-19,2.6875265750667465e-19,0.97527524387844544,1,1,6.1629758220391547e-33
4020,1.1363371054780858e-17,0,9.3958900515180094e-19,3.2492733873225688e-18,6.7330925784366923e-18,7.9370409991471287e-21,1.297975365348039e-20,1.5060788514925635e-19,2.698914040679197e-19,0.97546894111744986,1,1,7.7037197775489434e-33
4080,1.1363371054780858e-17,0,9.2140083924031205e-19,3.2100130549998693e-18,6.7850388994691339e-18,7.9385480894272104e-21,1.3128231199077694e-20,1.5484354800486496e-19,2.7100793377817935e-19,0.97565416376652503,1,1,7.7037197775489434e-33
4140,1.1363371054780858e-17,0,9.0384051137840954e-19,3.1716182900977105e-18,6.8354825504530702e-18,7.9399898247779968e-21,1.3274734434199564e-20,1.5911196139702506e-19,2.7210301719567414e-19,0.97583135424042511,1,1,7.7037197775489434e-33
4200,1.1363371054780858e-17,0,8.8688077792527895e-19,3.1340808445237264e-18,6.8844591763747968e-18,7.9413695691033433e-21,1.3419287800176654e-20,1.6341220736472585e-19,2.7317739122306009e-19,0.97600092596573218,1,1,9.2444637330587321e-33
4260,1.1363371054780858e-17,0,8.7049591049305212e-19,3.0973914619907685e-18,6.9320039257782115e-18,7.942690469167308e-21,1.3561915537139716e-20,1.6774338952227362e-19,2.7423176099025746e-19,0.97616326568236667,1,1,1.2325951644078309e-32
4320,1.1363371054780858e-17,0,8.5466159500137412e-19,3.0615400024997908e-18,6.9781514257675881e-18,7.9439554715817577e-21,1.370264167820494e-20,1.7210463275091422e-19,2.7526680161142073e-19,0.97631873553137805,1,1,1.5407439555097887e-32
4380,1.1363371054780858e-17,0,8.3935483810821691e-19,3.02651555585681e-18,7.0229357607314285e-18,7.9451673382391348e-21,1.3841490044404744e-20,1.7649508287651676e-19,2.7628315982525698e-19,0.97646767495164488,1,1,1.5407439555097887e-32
4440,1.1363371054780858e-17,0,8.2455388045669707e-19,2.9923065451124343e-18,7.0663904544484338e-18,7.9463286603526346e-21,1.3978484240293394e-20,1.8091390633545692e-19,2.7728145552720576e-19,0.9766104024054244,1,1,1.3866695599588098e-32
4500,1.1363371054780858e-17,0,8.1023811622084653e-19,2.9589008207423787e-18,7.1085484552642533e-18,7.9474418712470638e-21,1.4113647650163915e-20,1.8536028983064374e-19,2.7826228320134256e-19,0.97674721695035938,1,1,1.8488927466117464e-32
4560,1.1363371054780858e-17,0,7.9638801847311023e-19,2.9262857463227777e-18,7.1494421240534134e-18,7.9485092580272167e-21,1.4247003434819217e-20,1.8983343997945364e-19,2.7922621325927713e-19,0.97687839967353174,1,1,2.0029671421627253e-32
4620,1.1363371054780858e-17,0,7.8298506993310174e-19,2.8944482763945653e-18,7.1891032247041999e-18,7.9495329722361388e-21,1.4378574528846014e-20,1.9433258295516916e-19,2.8017379329276358e-19,0.97700421500137136,1,1,2.1570415377137042e-32
4680,1.1363371054780858e-17,0,7.7001169869104708e-19,2.8633750271562924e-18,7.2275629168859905e-18,7.9505150396030401e-21,1.4508383638345275e-20,1.9885696412337159e-19,2.8110554924623336e-19,0.97712491189768325,1,1,2.6192647243666408e-32
4740,1.1363371054780858e-17,0,7.5745121853062771e-19,2.8330523405741501e-18,7.2648517508784789e-18,7.9514573689696168e-21,1.4636453239077385e-20,2.0340584767459398e-19,2.820219865149908e-19,0.97724072496069969,1,1,2.9274135154685985e-32
4800,1.1363371054780858e-17,0,7.4528777350478311e-19,2.80346634245131e-18,7.3009996642605429e-18,7.9523617604738132e-21,1.4762805574984126e-20,2.0797851625441648e-19,2.8292359097438274e-19,0.97735187542887147,1,1,3.543711097672514e-32
4860,1.1363371054780858e-17,0,7.3350628644465787e-19,2.7746029949557306e-18,7.336035980273474e-18,7.9532299130615765e-21,1.4887462657053351e-20,2.1257427059206811e-19,2.8381082994484825e-19,0.97745857210406883,1,1,3.543711097672514e-32
4920,1.1363371054780858e-17,0,7.220924111064363e-19,2.7464481440659285e-18,7.369989407688757e-18,7.9540634313895859e-21,1.5010446262495323e-20,2.1719242912849259e-19,2.846841530973911e-19,0.97756101219993241,1,1,3.3896367021215351e-32
4980,1.1363371054780858e-17,0,7.1103248768346734e-19,2.7189875623576891e-18,7.4028880420249444e-18,7.9548638321753727e-21,1.5131777934202563e-20,2.2183232764473748e-19,2.8554399330367359e-19,0.9776593821223083,1,1,3.2355623065705562e-32
5040,1.1363371054780858e-17,0,7.0031350143198553e-19,2.6922069875210412e-18,7.4347593679712951e-18,7.9556325500453951e-21,1.5251478980467684e-20,2.2649331889143714e-19,2.8639076743461676e-19,0.97775385818798188,1,1,3.0814879110195774e-32
5100,1.1363371054780858e-17,0,6.8992304417802879e-19,2.6660921569657931e-18,7.465630262888022e-18,7.9563709429263579e-21,1.5369570474935993e-20,2.3117477222007553e-19,2.8722487711110343e-19,0.97784460728727451,1,1,2.6192647243666408e-32
5160,1.1363371054780858e-17,0,6.7984927849094079e-19,2.640628838845331e-18,7.4955270012640639e-18,7.9570802970206322e-21,1.5486073256771703e-20,2.3587607321664494e-19,2.8804670941010927e-19,0.97793178749552756,1,1,2.4651903288156619e-32
5220,1.1363371054780858e-17,0,6.7008090432527784e-19,2.6158028598020422e-18,7.5244752600235568e-18,7.9577618314023716e-21,1.5601007931018496e-20,2.4059662333824077e-19,2.888566375293427e-19,0.97801554863796869,1,1,2.311115933264683e-32
5280,1.1363371054780858e-17,0,6.6060712794808246e-19,2.5916001297134357e-18,7.5525001245816354e-18,7.9584167022674529e-21,1.5714394869136874e-20,2.4533583955307763e-19,2.8965502141324365e-19,0.97809603281203283,1,1,2.0029671421627253e-32
5340,1.1363371054780858e-17,0,6.5141763298247264e-19,2.5680066636956868e-18,7.5796260955588234e-18,7.9590460068670044e-21,1.5826254209702291e-20,2.5009315398434814e-19,2.9044220834298078e-19,0.97817337487079636,1,1,2.311115933264683e-32
5400,1.1363371054780858e-17,0,6.4250255341139451e-19,2.5450086016006651e-18,7.6058770960712291e-18,7.9596507871515133e-21,1.5936605859249359e-20,2.5486801355829842e-19,2.9121853349289294e-19,0.97824770287084106,1,1,2.311115933264683e-32
5460,1.1363371054780858e-17,0,6.3385244839728975e-19,2.5225922252235891e-18,7.6312764795211219e-18,7.9602320331498476e-21,1.6045469493248788e-20,2.5965987965684381e-19,2.919843204556376e-19,0.97831913848753804,1,1,2.311115933264683e-32
5520,1.1363371054780858e-17,0,6.2545827878442281e-19,2.5007439734208646e-18,7.6558470378191357e-18,7.9607906861052584e-21,1.6152864557204807e-20,2.6446822777500612e-19,2.9273988173814601e-19,0.97838779740046611,1,1,2.7733391199176196e-32
5580,1.1363371054780858e-17,0,6.1731138516073667e-19,2.4794504553216251e-18,7.6796110099755325e-18,7.9613276413884012e-21,1.6258810267861806e-20,2.6929254718341384e-19,2.9348551923032813e-19,0.97845378965142349,1,1,2.7733391199176196e-32
