time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3720,1.1363371054780858e-17,0,1.1728253230893526e-18,4.2310855006927924e-18,5.5859947118618386e-18,7.8969823661952856e-21,1.2105744750651302e-20,1.1187899929515031e-19,2.4158379272487049e-19,0.97054570180542599,0.75744169479148771,0.75736357454864356,6.1629758220391547e-33
3780,1.1363371054780858e-17,0,1.152334789447487e-18,4.1883643067663392e-18,5.6442523593662452e-18,7.8994147975549446e-21,1.2264572944015578e-20,1.15416298771496e-19,2.4283931268771393e-19,0.97084464964291384,0.75736357454864356,0.75728883758927157,7.7037197775489434e-33
3840,1.1363371054780858e-17,0,1.1325646805855069e-18,4.1462628931157087e-18,5.7011569972689315e-18,7.9017431722992807e-21,1.2421322209503948e-20,1.189903232346075e-19,2.4407309519429671e-19,0.97113080883582037,0.75728883758927157,0.75721729779104496,4.622231866529366e-33
3900,1.1363371054780858e-17,0,1.1134795962976045e-18,4.1047930505549757e-18,5.7567322794959303e-18,7.9039731255295688e-21,1.2576016878413209e-20,1.2260023944844796e-19,2.4528589897995352e-19,0.9714048719427798,0.75721729779104496,0.75714878201430502,3.0814879110195774e-33
3960,1.1363371054780858e-17,0,1.0950463577511902e-18,4.0639643230022469e-18,5.8110019084663675e-18,7.9061099054289199e-21,1.2728681172177112e-20,1.2624522872146736e-19,2.4647844576197467e-19,0.97166748396986202,0.75714878201430502,0.75708312900753449,4.622231866529366e-33
4020,1.1363371054780858e-17,0,1.0772338509056886e-18,4.0237842080595526e-18,5.8639895887485924e-18,7.9081584053823159e-21,1.2879339188636761e-20,1.2992448691993901e-19,2.4765142255305854e-19,0.97191924631815196,0.75708312900753449,0.75702018842046204,7.7037197775489434e-33
4080,1.1363371054780858e-17,0,1.0600128814498816e-18,3.9842583417923723e-18,5.9157189851892305e-18,7.9101231929857502e-21,1.3028014889754524e-20,1.3363722445467324e-19,2.4880548381195517e-19,0.97216072034899648,0.75702018842046204,0.75695981991275085,6.1629758220391547e-33
4140,1.1363371054780858e-17,0,1.0433560403985333e-18,3.9453906689106057e-18,5.9662136851578212e-18,7.9120085362875576e-21,1.3174732090630891e-20,1.3738266624369907e-19,2.4994125344327496e-19,0.97239243060908642,0.75695981991275085,0.75690189234772842,4.622231866529366e-33
4200,1.1363371054780858e-17,0,1.027237579553384e-18,3.9071835994625518e-18,6.0154971645768174e-18,7.9138184275626337e-21,1.3319514449698982e-20,1.4116005165330321e-19,2.5105932665753503e-19,0.97261486775232742,0.75690189234772842,0.75684628306191815,3.0814879110195774e-33
4260,1.1363371054780858e-17,0,1.011633296093166e-18,3.8696381530698672e-18,6.0635927574316351e-18,7.9155566048838175e-21,1.3462385459984738e-20,1.4496863441961768e-19,2.5216027170169783e-19,0.97282849119098058,0.75684628306191815,0.75679287720225485,4.622231866529366e-33
4320,1.1363371054780858e-17,0,9.9652042561234956e-19,3.8327540916542506e-18,6.1105236284787373e-18,7.9172265717228422e-21,1.360336844133242e-20,1.4880768255277336e-19,2.5324463146968821e-19,0.97303373150463646,0.75679287720225485,0.75674156712384089,3.0814879110195774e-33
4380,1.1363371054780858e-17,0,9.8187754297928159e-19,3.7965300415350009e-18,6.1563127488911417e-18,7.9188316147860243e-21,1.3742486533505548e-20,1.5267647822547171e-19,2.5431292500166844e-19,0.97323099263223534,0.75674156712384089,0.75669225184194122,1.5407439555097887e-33
4440,1.1363371054780858e-17,0,9.6768447043152971e-19,3.7609636057104208e-18,6.2009828746006831e-18,7.9203748202657679e-21,1.3879762690082514e-20,1.5657431764767469e-19,2.5536564888019966e-19,0.97342065386939092,0.75669225184194122,0.75664483653265224,0
4500,1.1363371054780858e-17,0,9.5392219236979787e-19,3.7260514670748051e-18,6.244556527114725e-18,7.9218590886683086e-21,1.4015219673074177e-20,1.6050051092897538e-19,2.5640327853080968e-19,0.97360307169073212,0.75664483653265224,0.75659923207731694,3.0814879110195774e-33
4560,1.1363371054780858e-17,0,9.4057277635215704e-19,3.6917894832660542e-18,6.2870559766020775e-18,7.9232871483598359e-21,1.4148880048197997e-20,1.6445438193007892e-19,2.5742626943392829e-19,0.97377858141473328,0.75659923207731694,0.75655535464631662,4.622231866529366e-33
4620,1.1363371054780858e-17,0,9.2761929982759078e-19,3.6581727737865469e-18,6.3285032270586632e-18,7.9246615679572934e-21,1.4280766180749725e-20,1.6843526810470777e-19,2.584350582546377e-19,0.97394749872655351,0.75655535464631662,0.75651312531836168,4.622231866529366e-33
4680,1.1363371054780858e-17,0,9.1504578218239621e-19,3.6251957999913951e-18,6.3689200033780352e-18,7.925984767676202e-21,1.4410900232019221e-20,1.7244252033313365e-19,2.5943006389619906e-19,0.97411012107269357,0.75651312531836168,0.75647246973182658,3.0814879110195774e-33
4740,1.1363371054780858e-17,0,9.0283712170487687e-19,3.5928524384933446e-18,6.4083277401653781e-18,7.9272590297356343e-21,1.4539304156202266e-20,1.7647550274843625e-19,2.6041168848288063e-19,0.97426672893977573,0.75647246973182658,0.75643331776505607,6.1629758220391547e-33
4800,1.1363371054780858e-17,0,8.9097903710330362e-19,3.5611360484920599e-18,6.4467475721461196e-18,7.9284865079096525e-21,1.4665999697764593e-20,1.8053359255649733e-19,2.6138031827719707e-19,0.97441758702842407,0.75643331776505607,0.75639560324289401,7.7037197775489434e-33
4860,1.1363371054780858e-17,0,8.7945801323941936e-19,3.5300395334971607e-18,6.4842003260318069e-18,7.9296692363051192e-21,1.4791008389218557e-20,1.8461617985065007e-19,2.6233632453629432e-19,0.97456294533206378,0.75639560324289401,0.75635926366698403,1.5407439555097887e-33
4920,1.1363371054780858e-17,0,8.6826125076503126e-19,3.4995553978788431e-18,6.5207065137165803e-18,7.9308091374373047e-21,1.4914351549276535e-20,1.8872266742182572e-19,2.6328006431186085e-19,0.97470304012942111,0.75635926366698403,0.75632423996764475,4.622231866529366e-33
4980,1.1363371054780858e-17,0,8.573766193726072e-19,3.4696757986471015e-18,6.5562863266875395e-18,7.9319080296674684e-21,1.5036050281348254e-20,1.9285247056496494e-19,2.6421188119762358e-19,0.97483809489860707,0.75632423996764475,0.75629047627534818,4.622231866529366e-33
